FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
651,452437.055,105255.95393721847,0.35820384981884495,4,12,0,Partner,445240,20
694,452048.051,299654.5898802172,0.12571364560684684,4,9,1,Sole,445320,18
618,49785.076,11233.914020716233,0.36930639897035855,5,8,0,Corp,459210,11
719,221608.338,85921.66836134373,0.2149325292699797,4,11,1,Sole,722410,19
700,91539.453,132796.5359745412,0.05744342421298128,4,8,0,Sole,722513,21
629,425064.709,253240.45803604604,0.13987519750217553,4,11,0,Sole,722410,18
719,126489.651,58963.908525972816,0.17876705451703417,4,12,0,LLC,722513,23
794,85774.476,63710.038403319646,0.1121938265795733,4,12,1,Sole,445230,25
702,131665.648,67829.57214578906,0.16176037952517874,4,10,0,Partner,444140,14
637,233738.576,345681.23120728286,0.05634733074352779,4,9,0,Sole,444140,12
775,59706.072,23330.605394377977,0.2132609041169141,4,10,1,Corp,445131,19
714,441381.391,191290.12828623148,0.19228270121862207,4,10,0,Sole,458310,17
711,115179.784,60081.156371081466,0.15975583549109648,4,9,1,Corp,722330,22
688,171014.479,68128.48585766571,0.20918131973616744,4,9,0,Corp,445292,18
632,44669.325,56631.136100639706,0.06573139806668916,4,12,0,Corp,722330,19
636,78608.703,50009.731632810246,0.13098901026099924,4,10,0,Sole,445320,19
672,408166.592,80402.09002481769,0.42304724486848055,4,10,0,Partner,445131,27
755,170512.531,36957.601057972264,0.38447781177799617,4,13,1,Corp,444240,17
646,122710.8,21986.755298502787,0.46509363756353556,4,10,0,LLC,458310,25
703,64070.149,24674.45083031396,0.21638492058246134,4,12,1,LLC,444140,15
679,95615.359,52773.67597853289,0.15098335364348145,4,9,0,Partner,458210,20
722,383082.435,216026.88334711184,0.14777575714363886,4,9,1,Corp,445230,15
723,178351.036,52462.60677837882,0.2832986625334558,4,11,1,LLC,445240,22
704,39260.53,25812.283607198307,0.12675015055316324,4,12,1,Partner,445240,12
695,288353.632,198406.69124521804,0.12111219224776264,4,8,1,Sole,459210,19
773,10820.303,9170.656140728832,0.09832359896933235,4,9,1,Sole,444140,10
654,258268.855,150674.31238194337,0.14284056945802628,4,12,1,Corp,459910,13
741,598045.162,836305.7010101766,0.05959196113709967,4,9,1,Sole,459210,17
684,180042.149,36779.79340817756,0.4079281319000234,4,12,1,Sole,445131,16
748,139894.463,33252.50975845261,0.3505862264638024,4,10,0,Sole,441120,14
701,592347.427,307409.2446213936,0.16057515005486617,4,12,0,LLC,445250,18
718,22449.588,11270.555662142702,0.16598995258804594,4,8,0,Sole,459210,18
710,74604.258,21249.16561085118,0.2925772057997982,4,9,0,Corp,458210,11
661,34321.868,12533.006457518797,0.22820986140566482,4,9,1,Corp,459910,20
657,76555.003,79439.10620359294,0.08030784695617323,4,9,0,LLC,445250,10
641,195431.749,59999.11703623825,0.2714369792058262,4,8,0,Partner,445230,20
688,220057.075,77981.99959270452,0.23515798106116945,4,12,0,Corp,444240,14
690,236714.533,88104.07858762218,0.22389668446183245,4,9,1,Sole,445230,24
790,601504.401,149596.95989871307,0.33506942108942683,4,11,1,LLC,444240,15
750,171118.058,64725.184605971925,0.2203135959128801,4,10,0,Sole,444140,17
626,124425.045,58459.09013348278,0.17736768954707416,4,8,0,Corp,441120,20
677,49427.062,53463.87107834628,0.07704121961721477,4,8,1,Partner,722410,27
720,105772.474,24716.45064106572,0.35661968465199,4,8,0,Corp,722410,23
648,336859.341,60441.378026452665,0.4644436091068974,4,10,0,Partner,445292,6
619,97979.387,29015.850618546006,0.2813961590858168,5,10,0,Partner,722330,23
578,111230.737,65748.45480056843,0.14098016617195383,5,10,0,Partner,444140,12
637,540937.91,122477.75431113935,0.3680518100630035,4,12,0,Sole,722511,13
680,104183.035,47185.12906857898,0.18399694468812433,4,8,0,Corp,458310,19
787,463388.575,210024.2537703445,0.1838631200449759,4,13,1,Sole,445110,20
739,447965.53,84836.88256676603,0.4400263152521491,4,12,0,LLC,722330,18
679,81409.666,33772.89319645258,0.20087526389494884,4,12,0,LLC,445240,7
774,133649.876,31507.030776306394,0.35349220133565146,4,13,0,LLC,722513,14
726,579548.634,143584.18067633692,0.33635822047044817,4,9,1,Partner,445110,19
803,141472.29,112273.47520993058,0.10500572355096417,4,9,1,Corp,722514,12
573,248606.274,84575.44674431084,0.24495512938444616,5,10,0,Corp,722511,22
698,85788.042,30053.42644210242,0.23787648685491727,4,10,1,Partner,445320,13
632,239276.175,78997.3754920744,0.25240941393047284,4,9,0,Sole,445110,19
815,117546.242,199567.76678361424,0.049083678815164955,4,10,1,LLC,722330,10
721,307148.373,45859.030560260224,0.5581386574748117,4,10,0,Corp,445250,20
693,467663.974,162909.85530589012,0.23922431064810035,4,10,0,Sole,444240,19
697,134868.606,147517.9249472458,0.07618769382784649,4,9,1,LLC,459210,17
678,326911.722,491819.53766259813,0.05539154387699256,4,12,1,LLC,459210,17
711,201328.813,125966.11892083882,0.13318979124757185,4,8,1,Sole,441120,9
702,97713.865,134466.4741722854,0.06055652260875323,4,8,0,LLC,459910,19
606,142187.436,34817.024460831875,0.3403206673600072,5,11,1,Sole,722410,13
712,137186.754,380749.8066331843,0.030025568761519687,4,9,1,LLC,445240,10
661,43921.751,16765.831040303234,0.2183098414786642,4,11,0,Corp,459210,19
742,284000.206,140224.05276991415,0.1687776338355209,4,10,1,Sole,722513,11
732,110346.466,41938.62504014721,0.2192618099551567,4,9,1,Sole,722513,22
734,369228.879,200168.5035715765,0.153715857894684,4,9,1,Corp,722513,13
650,53580.157,18358.666648854665,0.24321009628506385,4,10,0,Sole,722330,19
626,35727.153,11551.268645533502,0.25774335628071554,4,10,0,Partner,444240,15
710,379021.215,210421.8462507623,0.15010371695132668,4,10,0,Corp,441120,14
699,284698.394,438416.1989275661,0.05411493969589025,4,9,1,LLC,445240,9
599,36327.049,48107.01483776994,0.06292749806950328,5,12,0,Corp,445292,20
672,140406.351,84930.30477465317,0.13776624587707753,4,12,1,Corp,445291,16
653,76367.475,23279.170159460817,0.27337556306377375,4,10,0,Sole,445291,14
702,44194.024,15255.686052543193,0.24140738873683018,4,12,0,Partner,445250,14
677,83314.359,57952.35427688807,0.11980295428254718,4,11,0,Partner,459210,23
741,288151.406,101960.32683485342,0.23550941735956027,4,10,0,Corp,445230,17
705,58701.952,14889.819866758557,0.3285351587264206,4,8,1,Sole,459910,17
684,101299.442,37773.87512506905,0.2234777379529243,4,8,0,Sole,722514,15
697,496745.282,240337.1602182622,0.17223903340238103,4,12,1,Corp,445131,17
627,67070.803,60598.937703288255,0.0922331940982201,4,8,0,Partner,444240,18
701,263111.994,297344.51787916693,0.07373937699066696,4,11,1,Corp,722511,17
752,142492.67,68254.32718644952,0.17397269383711808,4,11,0,Partner,459910,15
590,273180.692,110008.06129207375,0.2069399042150643,5,10,0,Partner,459210,20
710,215855.953,173969.6153237327,0.10339734355255217,4,8,0,Corp,444240,22
730,279119.782,106371.38668079692,0.21866765639835764,4,10,0,Partner,722330,18
688,37996.11,18367.5886895289,0.17238748937170434,4,8,0,Corp,722330,19
639,197290.672,36329.67729333774,0.4525470788133953,4,12,0,Sole,444240,12
714,249189.985,135166.9769278002,0.15363095746696664,4,8,0,Partner,459210,16
778,335553.739,406158.1908686152,0.06884709507773733,4,11,1,Partner,458310,16
634,34100.32,13087.596294871137,0.21712874307155675,4,8,1,Partner,458210,17
694,658802.982,138137.6838456518,0.3974313668190847,4,11,0,LLC,444240,17
643,111160.476,141764.2395448465,0.06534350996937822,4,11,0,Corp,722514,16
741,735730.879,248396.2033425154,0.24682706804013127,4,12,0,Corp,445250,20
718,227064.057,145956.6931554065,0.12964122672917033,4,10,0,Corp,445292,19
708,318747.835,141046.55594725496,0.1883230640049548,4,10,0,Partner,722410,17
598,42182.331,29228.382597829383,0.12026646490733471,5,9,0,LLC,441120,25
670,134686.477,54783.90216993409,0.2048753856291219,4,8,0,Sole,722511,18
743,338296.766,104463.07198018681,0.269869501559495,4,12,0,Sole,722410,18
631,90961.442,155792.47179625626,0.04865524039300093,4,12,0,Corp,444140,15
656,125285.455,66375.80012966355,0.15729308818783586,4,9,0,Sole,445240,14
721,709358.497,514788.84715436696,0.11483000925544017,4,10,0,Corp,459210,23
667,73269.9,64663.24188051184,0.09442497503114158,4,10,1,LLC,459910,17
738,158204.152,42745.33421524,0.3084238215789398,4,12,1,Sole,445320,20
596,211841.26,188264.76220289984,0.09376921165049239,5,9,0,Partner,445110,18
749,435729.8,319545.7347272991,0.11363261255123427,4,12,0,Sole,459210,17
698,315836.798,376677.56177566433,0.06987337669542885,4,12,1,Sole,445250,20
770,358581.017,64141.89674567393,0.46586946960969083,4,11,1,Corp,445110,15
678,22062.43,44104.13444284614,0.04168624680109896,4,11,0,LLC,445292,22
752,153781.75,36051.33083430165,0.355469424755331,4,13,1,Corp,445230,16
725,79087.378,20051.124733595294,0.32869053087535177,4,12,1,Corp,445292,19
763,50407.799,10330.545475709676,0.40662421229776297,4,12,1,Corp,441120,26
716,198157.214,110004.77061424276,0.1501125912490985,4,12,0,Sole,445240,12
700,426395.437,336555.5577830027,0.10557826861454933,4,8,0,Corp,458310,26
740,371700.784,154746.09039338276,0.20016703009808565,4,11,1,Partner,722514,22
684,263121.413,77549.98700910376,0.28274388252434696,4,12,0,Corp,722514,15
750,733670.881,295427.4169654613,0.2069518148022165,4,11,0,Partner,444140,20
728,135506.19,78573.41254667283,0.14371505747306587,4,9,0,Partner,458210,18
709,339095.046,316816.9667361526,0.08919320449000256,4,8,1,Sole,722514,11
664,465920.791,234490.03325554088,0.1655794578741051,4,11,0,Sole,441120,22
697,147181.227,57628.83536861717,0.2128292576372138,4,11,0,Partner,459310,23
695,503862.68,623543.9604800965,0.06733856684994215,4,9,0,Partner,445110,13
652,225536.376,43813.220810441846,0.4289732106506246,4,11,1,Sole,445320,21
687,12695.236,9988.665174038912,0.10591368465157566,4,9,1,LLC,445131,22
747,201387.431,34999.88957403414,0.4794953961545404,4,13,1,Corp,445110,14
675,486207.153,109313.09456589428,0.37065333216393453,4,12,1,Partner,444240,15
674,182198.732,51168.34355201479,0.2967308811009735,4,11,0,Partner,445292,8
778,256376.419,85142.47259648154,0.25092883647609987,4,10,0,Sole,445291,15
612,21187.571,6387.374461351583,0.2764251457856528,5,9,0,Corp,722513,22
600,126720.585,115231.86669360982,0.09164173985029792,5,10,0,Partner,458310,20
636,278401.792,351341.52012184233,0.06603304193961396,4,10,1,Partner,722410,18
683,954128.314,316435.9909876831,0.25126943551888253,4,11,0,LLC,445110,9
695,85188.21,19933.07852847826,0.356142554189895,4,10,0,LLC,445292,14
688,505293.935,183624.0402590461,0.22931544179761756,4,11,1,Sole,444140,11
847,112491.775,42136.64761042825,0.22247414341081367,3,12,1,Corp,445250,19
675,82197.794,70601.40331698346,0.09702096339236525,4,8,0,Sole,445131,22
649,270252.145,107886.98944883417,0.20874632055623366,4,11,0,Partner,722513,18
690,47465.417,51247.75647179878,0.07718291860919452,4,10,0,Corp,445291,17
759,185034.607,57909.52005658844,0.26626970087587576,4,10,1,Partner,444240,16
691,12161.51,11344.502770007062,0.08933482473520836,4,10,0,Sole,722511,11
759,69831.241,20050.649232682037,0.2902285115959275,4,13,0,Partner,441120,19
611,217013.821,172011.9199850684,0.10513506904000122,5,12,0,Sole,445292,17
721,273195.709,96131.49982645674,0.23682465294344365,4,11,1,Sole,459910,12
692,12989.151,5692.463199634501,0.19015129514925982,4,12,0,Partner,445240,20
674,27474.447,4145.926481125552,0.5522377833816358,4,10,1,Partner,459310,9
607,76303.936,58359.16568111941,0.10895737214746565,5,10,0,Corp,459210,18
634,570827.858,376346.06213066744,0.12639693344300412,4,8,0,Partner,722513,11
714,25840.651,4961.327299962718,0.43403457444734905,4,11,1,Corp,445131,16
721,61479.124,13075.903459338097,0.39180928103859475,4,9,0,Corp,722513,22
738,102249.192,168804.11058313865,0.05047724235248045,4,11,0,Sole,445240,16
720,267231.825,128609.93308547253,0.17315395643041115,4,12,0,Sole,441120,22
663,127617.664,60362.07626029829,0.17618355749515732,4,10,0,LLC,722513,12
682,35243.756,17293.28984075,0.16983348418448133,4,8,0,Partner,722410,20
692,1546116.305,671248.994785295,0.19194520426489167,4,9,0,Partner,459910,18
741,117043.193,28048.264151246247,0.3477434241232106,4,9,1,Partner,441120,25
652,114085.186,108218.91025003846,0.0878506243628521,4,11,0,Corp,444240,15
637,200803.822,62875.21557590527,0.2661406673529708,4,12,0,Sole,458210,19
729,53548.343,11691.311296427351,0.3816819006461903,4,10,0,Partner,445240,9
738,28038.38,10291.3551863092,0.22703828838547938,4,12,0,Corp,445131,15
646,160407.647,99041.89096840979,0.13496616215587276,4,11,0,LLC,459210,17
742,272274.611,136200.19610895962,0.1665897081272564,4,9,1,Partner,445320,19
700,22862.633,8494.63891902553,0.22428492073977707,4,8,1,Corp,444140,14
742,425116.036,185972.9341323191,0.19049189334254207,4,12,0,Sole,445291,19
627,36087.871,23213.70086710357,0.12954946738350748,4,8,0,Partner,445250,18
705,346924.268,300280.9047756996,0.09627770266731343,4,9,1,Corp,444240,19
705,261547.033,394576.1924865822,0.05523796543825817,4,8,0,LLC,459210,16
782,115858.063,68624.05846586569,0.1406917457109557,4,11,1,Corp,445131,22
670,249106.955,132741.99802002124,0.15638541852847232,4,11,1,Sole,444140,19
610,151578.329,60015.022227102425,0.21047276078425484,5,12,0,Partner,445240,21
716,730271.489,294159.85052774206,0.206880569552531,4,9,1,Partner,445240,16
671,53392.1,16483.49285678045,0.2699271146792434,4,11,0,LLC,445320,18
681,78333.181,31204.438217487495,0.20919348196036622,4,9,0,Sole,722514,25
707,125081.756,31926.959869519345,0.32647892907016046,4,10,0,Corp,722330,21
708,33656.44,21190.082680676223,0.13235924444462002,4,10,0,Corp,458310,21
765,130325.648,32472.36820912653,0.3344526828694396,4,10,0,Corp,459210,17
643,57921.743,46036.68757944821,0.10484707242102843,4,12,1,Sole,445250,21
602,35093.843,21386.302112779398,0.13674579650304003,5,10,0,Sole,722513,13
675,18172.872,5718.268762827147,0.26483645012363294,4,10,0,Corp,722514,22
716,87111.104,52003.419834432294,0.13959194779456016,4,12,0,Sole,445110,16
699,187746.519,56799.67731635083,0.2754512699581155,4,11,0,Corp,445292,23
662,151356.538,53960.73375118228,0.23374487254923554,4,12,0,Sole,722513,17
756,63788.981,28845.32308812741,0.18428458576893533,4,13,1,Sole,444140,9
633,263222.783,242408.3724245637,0.0904887553893907,4,12,0,Corp,459210,11
636,408361.348,196361.4855533726,0.17330339622065896,4,12,0,LLC,459910,13
686,46202.141,51979.51910370116,0.07407106650958835,4,9,0,Partner,459310,14
716,150403.666,45257.43139785805,0.2769410115910053,4,10,0,Partner,444140,24
595,172104.615,63396.33147284126,0.22622840970134175,5,10,0,Sole,444140,19
752,175531.1,309894.93102485314,0.047201777771232904,4,9,0,Partner,458210,23
674,189000.247,120108.5907536243,0.13113150761747716,4,11,1,Partner,722513,14
801,75127.696,33777.41261636237,0.18534993797306334,4,10,1,Corp,722330,13
664,92527.547,39153.95330459361,0.1969310444001077,4,8,0,LLC,722511,17
648,518219.317,107356.06801237188,0.4022589862210363,4,11,0,Corp,441120,18
611,369870.19,110068.59350472772,0.2800300689951983,5,12,0,LLC,441120,17
721,79195.698,39621.28596414085,0.1665680792383415,4,10,1,Partner,722410,14
747,79934.42,37349.558027479194,0.17834753658305194,4,13,1,Partner,722511,21
719,65097.79,51833.47810691302,0.10465853404905558,4,9,0,Sole,445230,22
728,102459.376,52978.84737964036,0.16116396931305407,4,12,1,Partner,445131,12
655,396185.034,374020.62167322094,0.08827165559027739,4,8,0,Sole,445320,18
819,115890.7,42214.30394494456,0.22877454869156713,4,9,1,LLC,459910,15
646,140795.21,66536.44831182019,0.17633845004291146,4,9,0,Sole,722330,18
651,189682.204,61808.81630322962,0.25573779403549907,4,9,0,LLC,445240,17
721,150891.345,143703.31244414017,0.08750166253048501,4,9,1,Corp,444240,19
763,142458.797,46201.33903823004,0.2569528646527614,4,9,1,Sole,458310,18
651,137153.746,74148.23185051794,0.1541436464240313,4,11,0,Partner,459910,21
704,62209.605,25707.894023197994,0.20165532599916589,4,12,0,Partner,445110,14
619,314773.168,159985.25369777187,0.16395946955765373,5,12,0,Partner,445110,19
749,99931.722,272086.9249125998,0.03060655524948514,4,10,1,Partner,445230,13
736,97585.085,24129.85777210811,0.33701360751767934,4,10,1,LLC,445131,18
740,70801.101,43754.76493840444,0.13484455369159964,4,9,0,LLC,445291,18
628,290768.42,112377.12211278339,0.2156195247850213,4,10,1,Corp,722513,27
779,81455.305,14318.108990209688,0.47408090607319253,4,13,1,Sole,445230,20
688,234913.665,182676.30846635185,0.10716298634645247,4,8,0,Sole,445230,21
684,508239.034,323249.23557328706,0.13102352046778779,4,11,0,Partner,722410,19
678,92653.538,131049.63348527529,0.058917586881570415,4,9,1,Partner,458210,16
687,313348.811,135612.29578540576,0.19255186829066878,4,12,0,Sole,445320,15
724,22295.141,23547.994020318227,0.07889964703845116,4,8,0,Sole,441120,15
681,38872.813,67580.1075713393,0.04793423981922104,4,10,1,Partner,445292,16
671,11550.872,3245.421158478198,0.29659406889367296,4,12,0,Partner,445250,19
718,865413.987,439565.57382086234,0.16406615200350158,4,9,0,Partner,445131,20
756,228378.626,94550.08586963812,0.20128540330366923,4,9,1,Corp,444140,28
727,54571.548,33062.31495573691,0.1375472046070659,4,8,1,Partner,445292,18
721,104269.382,18296.978555288504,0.474893444314345,4,10,0,Sole,458210,17
683,249902.048,65080.617514413534,0.3199903667486633,4,8,1,LLC,722330,21
723,214263.064,86986.13176096002,0.20526554028635283,4,12,0,LLC,459910,16
758,135226.836,428593.0953669509,0.026292777746108675,4,9,0,Partner,459210,18
716,465879.136,138479.33359046577,0.2803541895150071,4,10,1,Corp,458210,16
639,124129.707,41183.51444767276,0.2511719164507714,4,9,0,Sole,445292,17
646,237262.89,40945.23885546638,0.48288660788604393,4,11,1,Corp,445230,20
635,91218.388,34327.66742024545,0.22144039792375095,4,8,1,Partner,459310,20
696,260796.921,173072.95019099553,0.1255717703200665,4,10,0,Sole,445250,22
708,219905.645,153786.49209276887,0.11916176880874664,4,11,1,Sole,458210,13
718,145005.39,211533.86604481065,0.057124576437515735,4,12,1,LLC,445250,16
634,774242.352,432788.75055199844,0.149080113375655,4,12,0,LLC,722513,24
676,120491.972,21305.665920733074,0.47128297721478496,4,9,1,Partner,441120,17
680,222658.977,26800.345318461284,0.6923386445031564,4,8,1,Partner,459210,24
717,121556.722,36656.51117686147,0.2763418150859778,4,9,0,Partner,445250,16
741,911660.064,368836.5656100827,0.20597651936796801,4,11,0,Partner,445250,20
713,227866.297,141838.81821614614,0.13387631342497852,4,10,1,Corp,445291,18
630,154777.585,119473.24051581803,0.10795833466679632,4,11,0,Partner,722514,20
704,615597.79,236016.48600642916,0.21735691731269954,4,9,1,Corp,445230,20
725,209735.928,52640.36037886886,0.33202648831059484,4,8,0,Partner,445292,10
731,21059.071,9155.095076953372,0.1916880784505556,4,12,0,Partner,459210,16
620,247266.594,42263.89907562815,0.48754492488087486,5,12,0,LLC,722513,18
699,103255.448,134585.58823008646,0.06393419072446506,4,8,1,Partner,458210,20
643,197464.064,97353.00800453154,0.16902753190636607,4,9,1,Partner,445230,17
636,274824.194,65790.80806808561,0.3481035852754054,4,8,0,Corp,722514,19
684,18931.91,10910.879627978524,0.14459504828750108,4,12,0,Corp,445320,20
676,243783.831,73487.17181713034,0.2764471505387879,4,8,1,Sole,722330,22
756,175743.768,45539.4339659285,0.3215963116923515,4,12,1,Corp,445131,15
798,189590.458,49098.105502614395,0.3217884818894296,4,12,0,Sole,445240,13
690,235317.591,232875.7581663214,0.08420713003538373,4,9,1,Sole,722513,18
656,215950.888,231186.4720809016,0.07784152407947048,4,10,0,Partner,458310,22
740,14325.685,10705.48994850088,0.11151354016268127,4,10,0,Partner,444240,12
679,67241.135,84689.01565974164,0.06616475434287461,4,12,1,Sole,722513,25
669,75118.64,17584.61051792645,0.3559866543694607,4,11,0,Partner,441120,20
709,22760.035,5865.910771699041,0.3233376123762567,4,9,0,Corp,722330,7
613,262911.841,137554.1222419952,0.15927781535175564,5,11,0,Sole,441120,8
666,287446.337,125509.05667654902,0.1908536487402536,4,9,0,Sole,459310,14
726,323556.005,856968.4366908811,0.031463236289987824,4,8,1,Partner,445240,15
717,145071.697,167286.51153495628,0.07226708221963934,4,9,0,LLC,445230,26
653,22494.594,2901.065042859263,0.6461590734113501,4,12,0,Sole,445110,21
724,411742.404,136834.4739940956,0.250754550359002,4,11,0,LLC,445292,12
695,247447.172,89170.91972131685,0.23124800922892338,4,8,1,LLC,445131,21
692,52219.382,25823.623641011513,0.1685129564758563,4,12,0,Corp,459310,17
668,171668.597,58929.160513556504,0.24276124573971614,4,10,0,Partner,445291,13
648,215678.418,212293.78422452914,0.08466193000258043,4,11,0,Sole,722514,23
693,40744.39,16546.180517815657,0.20520541460776787,4,9,1,Sole,459210,24
658,155656.985,64668.48384939301,0.20058326165301643,4,11,0,Sole,722410,21
700,71129.961,73090.09241196026,0.08109849850224078,4,12,1,Sole,445292,14
833,33886.162,8155.3601052502945,0.3462565474595517,3,11,0,Partner,722330,17
702,42314.196,9229.5487822873,0.3820536716558888,4,10,0,Corp,445291,20
625,11539.294,4203.343852818172,0.22877210787516564,4,8,0,Corp,459910,14
708,300457.085,132635.11908628346,0.18877421447014026,4,12,0,LLC,445240,18
773,187931.012,95736.13161990822,0.1635841912731932,4,10,1,Partner,459210,25
726,180576.939,70577.27869008262,0.21321420334267618,4,12,0,Sole,458210,18
679,253827.478,40524.732884879886,0.5219600063354255,4,12,0,Corp,445131,17
622,26923.845,23372.97885795436,0.0959934873357588,5,11,1,Partner,458310,23
709,284487.598,95736.06524055649,0.24763185925558862,4,12,1,Corp,722511,14
668,160600.746,161627.1990414357,0.08280410462702478,4,11,1,LLC,445230,14
632,137420.981,123694.18268952833,0.09258113977284194,4,8,0,Corp,722330,23
687,15259.677,17904.116393104716,0.07102499347522884,4,8,1,Partner,722513,16
712,55773.491,38515.76292514885,0.12067243548308099,4,10,1,Sole,459910,16
679,248539.261,273544.3825121709,0.07571570248718891,4,12,1,Partner,459210,22
684,33802.696,44768.99642015064,0.06292058251422951,4,9,0,LLC,445292,22
777,204204.874,90850.66927742843,0.1873081725063436,4,11,1,Corp,459210,16
641,164350.029,31413.24220087373,0.43598924499487235,4,10,1,Partner,459210,21
711,193830.942,701797.0152849945,0.023016026212993455,4,11,0,Corp,445230,16
662,22447.311,7325.770803793327,0.2553464065557972,4,9,1,Corp,722513,21
721,121748.069,28326.87386400654,0.3581642106140853,4,12,0,LLC,445131,13
670,618543.218,245216.37815307573,0.2102032032072901,4,11,1,Sole,459210,19
688,152555.815,57589.76922656102,0.22075074712176426,4,8,1,Corp,458310,24
746,56784.799,14027.010622661668,0.33735388890975326,4,13,1,Corp,722330,15
647,106477.898,42358.70509203864,0.2094766151936591,4,9,0,Sole,459210,9
638,62322.615,14478.332514094287,0.3587119749421565,4,12,0,Sole,445250,19
598,190861.501,114945.91241019213,0.13837051487811794,5,10,0,Partner,722511,18
712,90182.805,58986.88604366786,0.12740516162247467,4,12,0,LLC,444140,21
733,53601.87,33268.34170977928,0.13426646085840135,4,9,1,Sole,722330,19
622,47837.815,13603.35499257633,0.2930515733441384,5,11,0,LLC,722513,23
695,631825.138,567490.6419306466,0.09278055168312005,4,10,0,Sole,444240,19
744,155684.056,41200.2137136176,0.3148933018530737,4,11,0,Partner,459310,14
636,92816.985,35591.16352951931,0.2173221660366568,4,9,1,Sole,445292,20
808,39435.478,24539.145617702412,0.1339203036866378,4,10,1,Corp,722514,20
723,104001.839,27396.863826922145,0.31634350454923316,4,8,0,Corp,722514,15
722,208129.405,37027.8946045847,0.4684067854396947,4,9,0,Sole,445320,20
704,82646.7,66758.24058681447,0.10316666436173734,4,12,0,Sole,445230,19
668,51062.195,36146.516150988675,0.11772041595633219,4,8,0,Sole,441120,15
666,23691.872,19824.091783802625,0.09959208664882176,4,12,0,Sole,445291,17
701,29012.14,8279.625256038631,0.29200335263604266,4,9,1,Partner,459910,19
700,46776.784,19441.089264410686,0.2005065292544705,4,9,0,Partner,445320,16
708,29462.449,10689.801498013489,0.22967723804689827,4,9,1,Sole,441120,13
692,253160.111,107568.83420459616,0.19612256721626956,4,9,0,Corp,445131,13
757,567912.388,182035.6321013081,0.2599822451628318,4,10,0,Corp,445250,19
697,97243.779,24437.602499704855,0.33160569863994926,4,10,1,Sole,445250,28
670,100111.706,49364.229749503545,0.16900176927708607,4,8,0,Sole,459310,18
715,49777.529,13364.160428201181,0.31039192016232076,4,8,1,Sole,444140,20
678,49096.847,18500.967574706225,0.2211454022685964,4,11,1,Corp,459210,24
721,68713.455,179421.05651357272,0.03191443279438517,4,10,0,Sole,445292,16
762,12181.775,2228.923359316216,0.45544316830081194,4,11,1,LLC,444140,18
718,95141.254,49529.57452207795,0.1600748221610345,4,11,1,Partner,722511,23
695,33727.408,8638.967989979259,0.32534179274578856,4,9,1,Partner,445131,19
666,166903.26,104974.92208594456,0.13249454939926333,4,9,0,Partner,459310,16
658,236481.331,47702.32924543222,0.41311981815270316,4,12,0,LLC,459910,21
637,21718.732,8045.33911060758,0.224961845417682,4,12,0,Sole,722513,12
734,35671.651,41133.87098798707,0.07226739210130445,4,12,1,Partner,459910,23
713,14909.218,20666.145188573602,0.0601193314958554,4,11,0,LLC,445292,19
765,248399.312,55762.39060683459,0.3712169159427959,4,12,1,Corp,441120,19
671,458653.599,947636.717101656,0.04033310714985719,4,12,1,Corp,458310,19
755,42444.392,61735.949484502205,0.05729291759827198,4,12,1,Corp,445250,26
702,787451.86,318602.8132852286,0.20596487412239592,4,8,1,Partner,444240,27
685,388394.063,213355.42878201455,0.15170071884946137,4,8,1,Corp,445240,18
735,110280.118,81322.362465121,0.11300716745993343,4,8,0,Partner,458310,11
745,90400.888,18244.258033543814,0.41291935903792,4,10,1,Partner,459310,23
700,384468.412,147859.7144132918,0.2166853524671301,4,11,1,LLC,445230,15
615,21027.749,10004.5661298689,0.1751512653242494,5,8,0,Sole,722511,27
674,419946.538,217781.553571964,0.1606910422822811,4,11,0,Sole,444140,12
622,97104.076,169037.37709055824,0.04787110680851497,5,11,1,Partner,722410,22
699,453505.914,411352.42364879785,0.0918729472036999,4,9,0,Sole,444240,16
715,103729.209,83804.38488472554,0.10314616307834151,4,9,1,Sole,445230,19
547,97538.057,67358.37503515721,0.12067053892592017,5,10,0,Sole,722514,24
728,66634.48,22548.51940791894,0.24626332367451093,4,9,0,Partner,722511,23
657,136555.534,30821.343133216666,0.3692125870098543,4,8,0,Corp,459910,14
667,295529.534,68863.86142021307,0.35762533001726154,4,8,1,Sole,444240,15
675,381137.632,105295.09537983534,0.3016424385082598,4,10,1,LLC,445131,17
774,52472.164,22694.22954071362,0.19267806935189016,4,11,1,Partner,441120,14
660,33008.513,22968.408959604993,0.11976055553105115,4,12,0,Sole,445320,13
587,93888.687,27664.748844362482,0.2828168545471681,5,9,0,LLC,722514,21
772,439287.572,402950.716390171,0.09084807689290812,4,10,1,Partner,722514,16
718,230167.514,192460.0037280535,0.09966032315872206,4,12,1,Corp,445320,18
652,43682.002,15780.27443267618,0.2306782970640642,4,10,0,Corp,722513,22
712,112704.734,32807.359319118535,0.28627909595861406,4,10,0,Corp,445291,15
676,17324.93,9120.896030842023,0.15828972962576168,4,10,1,Corp,722511,14
776,309894.373,190430.1145802663,0.13561159242199738,4,9,0,Corp,458210,19
706,39513.846,12191.697133083,0.2700871309429683,4,8,1,LLC,722513,32
692,431170.326,127286.53592634611,0.2822832771628828,4,12,0,Sole,445320,19
